Round_name,Run_id,Version,Total_timespan,Total_travel_time,Average_travel_Time,Max_Travel_time,Total_#_cars,#_finished,Deadline Misses,Deadline_overTime,Time,Teleport_Jam,Teleport_Yield,Teleport_Wrong_Lane,#_Collisions,#Emergency_stops
Random_English.net.xml-test_R-3-Iteration-21,duaIterate,Meso-DUE.9.5,1373.00,177460.0,177.46,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-22,duaIterate,Meso-DUE.9.5,1374.00,177486.0,177.486,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-23,duaIterate,Meso-DUE.9.5,1373.00,177460.0,177.46,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-24,duaIterate,Meso-DUE.9.5,1374.00,177486.0,177.486,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-25,duaIterate,Meso-DUE.9.5,1373.00,177460.0,177.46,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-26,duaIterate,Meso-DUE.9.5,1374.00,177486.0,177.486,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-27,duaIterate,Meso-DUE.9.5,1373.00,177460.0,177.46,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-28,duaIterate,Meso-DUE.9.5,1373.00,177460.0,177.46,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-29,duaIterate,Meso-DUE.9.5,1374.00,177486.0,177.486,443.0,1000,1000.0,0,0,64.70386719703674,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-0,duaIterate,Macro-DUE.9.5,1368.00,178363.0,178.363,480.0,1000,1000.0,0,0,0.3378286361694336,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-1,duaIterate,Macro-DUE.9.5,1366.00,176335.0,176.335,460.0,1000,1000.0,0,0,0.506516695022583,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-2,duaIterate,Macro-DUE.9.5,1371.00,178129.0,178.129,478.0,1000,1000.0,0,0,0.3568859100341797,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-3,duaIterate,Macro-DUE.9.5,1372.00,176884.0,176.884,477.0,1000,1000.0,0,0,0.5752427577972412,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-4,duaIterate,Macro-DUE.9.5,1371.00,177148.0,177.148,480.0,1000,1000.0,0,0,0.5169694423675537,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-5,duaIterate,Macro-DUE.9.5,1370.00,177393.0,177.393,477.0,1000,1000.0,0,0,0.5873725414276123,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-6,duaIterate,Macro-DUE.9.5,1371.00,177021.0,177.021,482.0,1000,1000.0,0,0,0.5968093872070312,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-7,duaIterate,Macro-DUE.9.5,1368.00,177249.0,177.249,494.0,1000,1000.0,0,0,0.7776079177856445,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-8,duaIterate,Macro-DUE.9.5,1367.00,177121.0,177.121,498.0,1000,1000.0,0,0,0.7594525814056396,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-9,duaIterate,Macro-DUE.9.5,1371.00,176337.0,176.337,495.0,1000,1000.0,0,0,0.6697862148284912,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-10,duaIterate,Macro-DUE.9.5,1370.00,177293.0,177.293,478.0,1000,1000.0,0,0,0.6917781829833984,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-11,duaIterate,Macro-DUE.9.5,1369.00,177067.0,177.067,483.0,1000,1000.0,0,0,0.6230759620666504,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-12,duaIterate,Macro-DUE.9.5,1372.00,177215.0,177.215,493.0,1000,1000.0,0,0,0.5909194946289062,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-13,duaIterate,Macro-DUE.9.5,1368.00,177659.0,177.659,478.0,1000,1000.0,0,0,0.7227683067321777,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-14,duaIterate,Macro-DUE.9.5,1368.00,177083.0,177.083,478.0,1000,1000.0,0,0,0.8511574268341064,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-15,duaIterate,Macro-DUE.9.5,1370.00,177345.0,177.345,478.0,1000,1000.0,0,0,0.7977523803710938,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-16,duaIterate,Macro-DUE.9.5,1366.00,177988.0,177.988,480.0,1000,1000.0,0,0,0.692861795425415,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-17,duaIterate,Macro-DUE.9.5,1372.00,177215.0,177.215,493.0,1000,1000.0,0,0,0.6943113803863525,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-18,duaIterate,Macro-DUE.9.5,1368.00,177659.0,177.659,478.0,1000,1000.0,0,0,0.7257771492004395,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-19,duaIterate,Macro-DUE.9.5,1368.00,177083.0,177.083,478.0,1000,1000.0,0,0,0.8477294445037842,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-20,duaIterate,Macro-DUE.9.5,1367.00,177009.0,177.009,479.0,1000,1000.0,0,0,0.8079178333282471,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-21,duaIterate,Macro-DUE.9.5,1369.00,177688.0,177.688,479.0,1000,1000.0,0,0,0.8697218894958496,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-22,duaIterate,Macro-DUE.9.5,1369.00,177286.0,177.286,478.0,1000,1000.0,0,0,0.8967132568359375,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-23,duaIterate,Macro-DUE.9.5,1370.00,177319.0,177.319,496.0,1000,1000.0,0,0,0.8403515815734863,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-24,duaIterate,Macro-DUE.9.5,1370.00,176633.0,176.633,479.0,1000,1000.0,0,0,1.364088535308838,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-25,duaIterate,Macro-DUE.9.5,1371.00,178131.0,178.131,482.0,1000,1000.0,0,0,0.8887491226196289,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-26,duaIterate,Macro-DUE.9.5,1369.00,177688.0,177.688,479.0,1000,1000.0,0,0,0.9447054862976074,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-27,duaIterate,Macro-DUE.9.5,1370.00,178084.0,178.084,463.0,1000,1000.0,0,0,1.6964614391326904,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-28,duaIterate,Macro-DUE.9.5,1369.00,177688.0,177.688,479.0,1000,1000.0,0,0,1.0369973182678223,0,0,0,0,0
Random_English.net.xml-test_R-3-Iteration-29,duaIterate,Macro-DUE.9.5,1369.00,177286.0,177.286,478.0,1000,1000.0,0,0,1.0766477584838867,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-0,duaIterate,Micro-DUE.9.5,1312.00,179018.0,179.018,430.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-1,duaIterate,Micro-DUE.9.5,1312.00,178323.0,178.323,423.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-2,duaIterate,Micro-DUE.9.5,1312.00,177818.0,177.818,427.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-3,duaIterate,Micro-DUE.9.5,1314.00,177529.0,177.529,421.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-4,duaIterate,Micro-DUE.9.5,1313.00,178333.0,178.333,422.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-5,duaIterate,Micro-DUE.9.5,1312.00,177795.0,177.795,422.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-6,duaIterate,Micro-DUE.9.5,1313.00,178488.0,178.488,424.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-7,duaIterate,Micro-DUE.9.5,1313.00,178421.0,178.421,423.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-8,duaIterate,Micro-DUE.9.5,1313.00,178335.0,178.335,422.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-9,duaIterate,Micro-DUE.9.5,1313.00,179047.0,179.047,422.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-10,duaIterate,Micro-DUE.9.5,1312.00,178654.0,178.654,422.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-11,duaIterate,Micro-DUE.9.5,1313.00,178889.0,178.889,423.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-12,duaIterate,Micro-DUE.9.5,1313.00,178889.0,178.889,423.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-13,duaIterate,Micro-DUE.9.5,1313.00,178889.0,178.889,423.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-14,duaIterate,Micro-DUE.9.5,1312.00,178479.0,178.479,422.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-15,duaIterate,Micro-DUE.9.5,1312.00,179109.0,179.109,428.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-16,duaIterate,Micro-DUE.9.5,1312.00,179084.0,179.084,429.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-17,duaIterate,Micro-DUE.9.5,1311.00,178368.0,178.368,434.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-18,duaIterate,Micro-DUE.9.5,1312.00,179100.0,179.1,445.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-19,duaIterate,Micro-DUE.9.5,1314.00,179246.0,179.246,452.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-20,duaIterate,Micro-DUE.9.5,1313.00,179731.0,179.731,451.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-21,duaIterate,Micro-DUE.9.5,1313.00,179379.0,179.379,471.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-22,duaIterate,Micro-DUE.9.5,1312.00,179099.0,179.099,471.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-23,duaIterate,Micro-DUE.9.5,1312.00,179227.0,179.227,460.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-24,duaIterate,Micro-DUE.9.5,1313.00,178711.0,178.711,430.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-25,duaIterate,Micro-DUE.9.5,1314.00,178710.0,178.71,430.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-26,duaIterate,Micro-DUE.9.5,1314.00,178566.0,178.566,436.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-27,duaIterate,Micro-DUE.9.5,1313.00,180514.0,180.514,471.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-28,duaIterate,Micro-DUE.9.5,1313.00,178320.0,178.32,441.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-29,duaIterate,Micro-DUE.9.5,1312.00,179966.0,179.966,481.0,1000,1000.0,0,0,734.7943780422211,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-0,duaIterate,Meso-DUE.9.5,1312.00,179018.0,179.018,430.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-1,duaIterate,Meso-DUE.9.5,1313.00,178309.0,178.309,440.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-2,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-3,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-4,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-5,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-6,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-7,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-8,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-9,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-10,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-11,duaIterate,Meso-DUE.9.5,1313.00,178620.0,178.62,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-12,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-13,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-14,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-15,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-16,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-17,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-18,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-19,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-20,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-21,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-22,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-23,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-24,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-25,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-26,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-27,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-28,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-29,duaIterate,Meso-DUE.9.5,1314.00,178593.0,178.593,437.0,1000,1000.0,0,0,48.43520998954773,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-0,duaIterate,Macro-DUE.9.5,1300.00,178324.0,178.324,441.0,1000,1000.0,0,0,0.2745664119720459,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-1,duaIterate,Macro-DUE.9.5,1298.00,177768.0,177.768,440.0,1000,1000.0,0,0,0.29814577102661133,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-2,duaIterate,Macro-DUE.9.5,1299.00,177024.0,177.024,426.0,1000,1000.0,0,0,0.3218967914581299,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-3,duaIterate,Macro-DUE.9.5,1302.00,177442.0,177.442,413.0,1000,1000.0,0,0,0.34888768196105957,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-4,duaIterate,Macro-DUE.9.5,1303.00,177322.0,177.322,416.0,1000,1000.0,0,0,0.38485193252563477,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-5,duaIterate,Macro-DUE.9.5,1305.00,176962.0,176.962,447.0,1000,1000.0,0,0,0.395876407623291,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-6,duaIterate,Macro-DUE.9.5,1295.00,176996.0,176.996,437.0,1000,1000.0,0,0,0.5432243347167969,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-7,duaIterate,Macro-DUE.9.5,1298.00,176289.0,176.289,415.0,1000,1000.0,0,0,0.4391663074493408,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-8,duaIterate,Macro-DUE.9.5,1302.00,177442.0,177.442,413.0,1000,1000.0,0,0,0.47884583473205566,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-9,duaIterate,Macro-DUE.9.5,1295.00,177224.0,177.224,435.0,1000,1000.0,0,0,0.49620747566223145,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-10,duaIterate,Macro-DUE.9.5,1297.00,176310.0,176.31,414.0,1000,1000.0,0,0,0.5512485504150391,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-11,duaIterate,Macro-DUE.9.5,1301.00,176938.0,176.938,429.0,1000,1000.0,0,0,0.5473451614379883,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-12,duaIterate,Macro-DUE.9.5,1302.00,178546.0,178.546,445.0,1000,1000.0,0,0,0.587801456451416,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-13,duaIterate,Macro-DUE.9.5,1301.00,177210.0,177.21,443.0,1000,1000.0,0,0,0.5834503173828125,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-14,duaIterate,Macro-DUE.9.5,1297.00,176803.0,176.803,428.0,1000,1000.0,0,0,0.6230893135070801,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-15,duaIterate,Macro-DUE.9.5,1303.00,177322.0,177.322,416.0,1000,1000.0,0,0,0.6293020248413086,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-16,duaIterate,Macro-DUE.9.5,1297.00,176310.0,176.31,414.0,1000,1000.0,0,0,0.826117753982544,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-17,duaIterate,Macro-DUE.9.5,1302.00,178546.0,178.546,445.0,1000,1000.0,0,0,0.7439391613006592,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-18,duaIterate,Macro-DUE.9.5,1295.00,177224.0,177.224,435.0,1000,1000.0,0,0,0.7339239120483398,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-19,duaIterate,Macro-DUE.9.5,1297.00,176803.0,176.803,428.0,1000,1000.0,0,0,0.8705801963806152,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-20,duaIterate,Macro-DUE.9.5,1295.00,177224.0,177.224,435.0,1000,1000.0,0,0,0.857243537902832,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-21,duaIterate,Macro-DUE.9.5,1301.00,176938.0,176.938,429.0,1000,1000.0,0,0,0.8164176940917969,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-22,duaIterate,Macro-DUE.9.5,1297.00,176310.0,176.31,414.0,1000,1000.0,0,0,0.8619327545166016,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-23,duaIterate,Macro-DUE.9.5,1297.00,176803.0,176.803,428.0,1000,1000.0,0,0,0.8397314548492432,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-24,duaIterate,Macro-DUE.9.5,1295.00,177224.0,177.224,435.0,1000,1000.0,0,0,0.9039089679718018,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-25,duaIterate,Macro-DUE.9.5,1295.00,177224.0,177.224,435.0,1000,1000.0,0,0,1.3390319347381592,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-26,duaIterate,Macro-DUE.9.5,1295.00,177224.0,177.224,435.0,1000,1000.0,0,0,0.8917145729064941,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-27,duaIterate,Macro-DUE.9.5,1301.00,176938.0,176.938,429.0,1000,1000.0,0,0,0.9456977844238281,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-28,duaIterate,Macro-DUE.9.5,1297.00,176310.0,176.31,414.0,1000,1000.0,0,0,1.0972270965576172,0,0,0,0,0
Random_English.net.xml-test_R-4-Iteration-29,duaIterate,Macro-DUE.9.5,1297.00,176803.0,176.803,428.0,1000,1000.0,0,0,0.9826862812042236,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-0,duaIterate,Micro-DUE.9.5,3132.00,106398.0,106.398,132.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-1,duaIterate,Micro-DUE.9.5,3859.00,409470.0,409.47,955.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-2,duaIterate,Micro-DUE.9.5,3645.00,378153.0,378.153,1314.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-3,duaIterate,Micro-DUE.9.5,3306.00,257095.0,257.095,1354.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-4,duaIterate,Micro-DUE.9.5,3187.00,179829.0,179.829,966.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-5,duaIterate,Micro-DUE.9.5,3135.00,144682.0,144.682,692.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-6,duaIterate,Micro-DUE.9.5,3128.00,118210.0,118.21,416.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-7,duaIterate,Micro-DUE.9.5,3130.00,115579.0,115.579,398.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-8,duaIterate,Micro-DUE.9.5,3130.00,111497.0,111.497,390.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-9,duaIterate,Micro-DUE.9.5,3133.00,110807.0,110.807,390.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-10,duaIterate,Micro-DUE.9.5,3134.00,109904.0,109.904,346.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-11,duaIterate,Micro-DUE.9.5,3129.00,109693.0,109.693,346.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-12,duaIterate,Micro-DUE.9.5,3129.00,108874.0,108.874,287.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-13,duaIterate,Micro-DUE.9.5,3132.00,108601.0,108.601,344.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-14,duaIterate,Micro-DUE.9.5,3133.00,107766.0,107.766,244.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-15,duaIterate,Micro-DUE.9.5,3134.00,107714.0,107.714,244.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-16,duaIterate,Micro-DUE.9.5,3128.00,107638.0,107.638,292.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-17,duaIterate,Micro-DUE.9.5,3125.00,107436.0,107.436,227.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-18,duaIterate,Micro-DUE.9.5,3125.00,107380.0,107.38,227.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-19,duaIterate,Micro-DUE.9.5,3132.00,107095.0,107.095,228.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-20,duaIterate,Micro-DUE.9.5,3133.00,107046.0,107.046,228.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-21,duaIterate,Micro-DUE.9.5,3132.00,107042.0,107.042,227.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-22,duaIterate,Micro-DUE.9.5,3130.00,106925.0,106.925,229.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
Braess_Homebrew_fixed1.net.xml-test-0-Iteration-23,duaIterate,Micro-DUE.9.5,3133.00,106857.0,106.857,228.0,1000,1000.0,0,0,547.4782977104187,0,0,0,0,0
